Review_ID,Rating,Year_Month,Reviewer_Location,Review_Text,Branch;;;;;;;;;;;;;
"450747894,5,2016-12,Singapore,""We were in a group of 3 adults and 3 children. The kids were aged 6, 6 & 10.Getting to the park thru MTR was a breeze.We went on a Wednesday (21st Dec) and was pleased to see manageable crowds at all attractions. It was raining by the time we reached the park. But that did not stop us from enjoying ourselves. Rides like the Big Grizzly Mountain (like Anaheim's Big Thunder Mountain Railroad) and Space Mountain were pluses. Toy Story Parachute Drop was an attraction that we did not see at Dineyland Anaheim and turned out to be thrilling too. All the rides were simply awesome and queues were not that long either. The fireworks were beautiful and it was rather a sad moment to leave the park as we could only manage one day there.The prices of Disney memorabillia was comparatively cheaper too.Overall it was a nice experience for both adults and children. "",Disneyland_HongKong";;;;;;;;;;;;;
"450737628,5,2016-10,Indonesia,""If you are a Disney person, write this place as  1 must seen in your travel itinerary and don't leave this magical place before you see the spectacular firework.. will come back for sure with my future kiddo     "",Disneyland_HongKong";;;;;;;;;;;;;
450727761,5,2017-1,Malaysia,nice and windy since its location on the island. lots of fun rides and enjoy it. interactive and great,Disneyland_HongKong;;;;;;;;;;;;;
450695623,4,2017-1,Singapore,Splendid experience to HK Disneyland with 3 nights stay at Disney Hollywood Hotel that have awesome food,Disneyland_HongKong;;;;;;;;;;;;;
450677180,5,2017-1,India,Great rides. One has to spend an entire day here. Can get a little tiring. The food was bad but one can carry their own. The place has amazing rides for kids and adults. The night parade is awesome. To get a pic clicked with a cartoon one might have to wait for over an hour in a que,Disneyland_HongKong;;;;;;;;;;;;;
"450617480,5,2016-10,United States,""Disneyland was great the magic is truely there when you walk in, we stayed at the hotel as well which made it even more magical, we didn't have to queue much for anything like rides or even to get in, the staff were friendly, the food fantastic, I recommend two days so the first day you don't take any photos and the second you do, just to give to chance to really explore what it has to offer, a good range of rides for all ages:) "",Disneyland_HongKong";;;;;;;;;;;;;
"450615674,5,2017-1,India,""a fantastic place for kids of all age . can easily spend a day or two if you are really into star wars , mickey and other cartoon characterslot to shop , they have some great shops which have some really good stuffed toys and souvenireateries also are not bad at alla must visit place"",Disneyland_HongKong";;;;;;;;;;;;;
450582527,5,2017-1,United Arab Emirates,Hong Kong Disneyland is really amazing. It is compact enough to be enjoyed with little toddle packed with Disney magical atmosphere . Halal food available in the park. I highly recommend it.,Disneyland_HongKong;;;;;;;;;;;;;
"450577855,5,2016-12,Philippines,""Who can resist Disneyland, really? It just brings out the kid in you, you know. We went on a weekday, and everything was perfect. Not so many people, and with the app, we were able to ride see most of the good stuff without waiting so long. Only things I really wanted to ride see but missed were the Toy Soldier Parachute Drop (waiting time never dropped below 20mins) and Mickey and the Wondrous Book (we came on time, but they're not letting people in anymore).If you're going to make a priority list, I'd say put Runaway Mine Cars, Hyperspace Mountain, and Astro Blasters on Top. Don't miss Festival of the Lion King and the Paint the Night parade, too.Food is expensive as expected, but you can easily sneak in a bar or two. Buy a meal voucher from Klook or another agency to save some dough.Oh, and did I say download the official Disneyland Hong Kong app? Do it!"",Disneyland_HongKong";;;;;;;;;;;;;
"450543869,5,2017-1,Australia,""We went to Hong Kong Disneyland in Jan 2017. We loved it so much, although there are more rides for younger kids, and not much for the older ones. We still enjoyed our time. I did find restaurants to not have much variety for vegetarians, which I was really disappointed about. I would've loved a vegetarian burger, but settled for pasta. The fireworks at the end of the night were spectacular, and really ended our long day quite well. I really praise the cast and crew of The Lion King show   they did an amazing show and are exceptionally talented. I also really enjoyed the Tarzan boat ride around the tree house. Our boat guy was hilarious and made it enjoyable   I think his name was Lap or Lip. He did such a great job."",Disneyland_HongKong";;;;;;;;;;;;;
"450376516,3,2016-12,United Arab Emirates,""We have been to Euro Disney before. This is much smaller. The rides more or less the same. As it was near Christmas time, everything was in the Christmas spirit. Was a fun day out"",Disneyland_HongKong";;;;;;;;;;;;;
"450336191,4,2016-12,United States,""Disneyland a fun place to stay, well kept, lots of activities and always a fun place to be with kids of all ages."",Disneyland_HongKong";;;;;;;;;;;;;
"450283701,4,2016-4,New Zealand,""Magic place for families with kids to relax and unwind , commercial food and some good rides The lines are long so be patient , also look for some exciting Adult rides at the back of the theme park which have quicker lines as everyone gets stuck in the front of the theme park Hire a push car for kids ... hydrate and explore   a good taste of the real Disney World in Orlando Vivashal Singh Auckland NZ "",Disneyland_HongKong";;;;;;;;;;;;;
450198847,5,2016-12,Philippines,My first time to any Disney park as i have been reserving my first disney experience at Disney World. Having a young kid can change your preference so i was left with no choice but to visit HongKong Disneyland and with the experience  im so glad we did! We visited on a Monday and we went early... surprisingly we did not have any issues with the queues. They were tolerable.,Disneyland_HongKong;;;;;;;;;;;;;
